,index,Unnamed: 0,idCarpeta,Año_inicio,Mes_inicio,FechaInicio,Delito,Categoria,Sexo,Edad,TipoPersona,CalidadJuridica,competencia,Año_hecho,Mes_hecho,FechaHecho,HoraHecho,HoraInicio,alcaldia_hechos,municipio_hechos,colonia_datos,fgj_colonia_registro,latitud,longitud,ageb,shp
2593,487349,491825,8840968.0,2021,Enero,2021-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,13.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-23,06:15:00,08:50:17,IZTAPALAPA,,DESARROLLO URBANO QUETZALCOATL  III_IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,19.3228809002493,-99.0396666498436,5499,
2594,487448,491926,8841067.0,2021,Enero,2021-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,20.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-23,06:30:00,14:00:06,IZTACALCO,,No especificado_IZTACALCO,,19.405746597725063,-99.20391887348283,1086,
2595,487449,491927,8841067.0,2021,Enero,2021-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,73.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Enero,2021-01-23,06:30:00,14:00:06,IZTACALCO,,No especificado_IZTACALCO,,19.377029095370236,-99.23607632680056,2343,
2596,487685,492164,8841315.0,2021,Enero,2021-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-23,10:40:00,22:37:59,GUSTAVO A. MADERO,,NUEVA ATZACOALCO I_GUSTAVO A. MADERO,NUEVA ATZACOALCO,19.5025582977741,-99.0832056100917,0845,
2597,487700,492179,8841322.0,2021,Enero,2021-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,42.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-23,22:00:00,23:15:14,IZTAPALAPA,,JARDINES DE SAN LORENZO_IZTAPALAPA,JARDINES DE SAN LORENZO TEZONCO,19.2970912410125,-99.0725175398482,433A,
2598,487785,492264,8841411.0,2021,Enero,2021-01-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,22.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-24,07:00:00,07:10:54,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.3738456634095,-99.0955832695865,2475,
2599,487791,492270,8841418.0,2021,Enero,2021-01-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-24,05:51:00,08:08:37,COYOACAN,,EMILIANO ZAPATA (U HAB)_COYOACAN,EMILIANO ZAPATA FRACCIONAMIENTO POPULAR,19.3196302564993,-99.1113949899212,1393,
2600,488013,492492,8841652.0,2021,Enero,2021-01-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-24,17:45:00,18:22:01,IZTAPALAPA,,SANTA CRUZ MEYEHUALCO (PBLO)_IZTAPALAPA,SANTA CRUZ MEYEHUALCO,19.342151696554,-99.0362557004112,1763,
2601,488069,492548,8841708.0,2021,Enero,2021-01-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-24,21:30:00,21:36:33,IZTACALCO,,SANTA ANITA_IZTACALCO,SANTA ANITA,19.3988395818128,-99.1227511400743,026A,
2602,488146,492625,8841798.0,2021,Enero,2021-01-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,41.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-25,02:00:00,08:03:05,VENUSTIANO CARRANZA,,No especificado_VENUSTIANO CARRANZA,,19.338861478879533,-99.11922663621708,022A,
2603,488147,492626,8841798.0,2021,Enero,2021-01-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,LESIONADO,FUERO COMUN,2021.0,Enero,2021-01-25,02:00:00,08:03:05,VENUSTIANO CARRANZA,,No especificado_VENUSTIANO CARRANZA,,19.367943633993164,-99.1093778628898,5446,
2604,488973,493458,8842671.0,2021,Enero,2021-01-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,63.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-26,14:18:00,14:25:42,CUAUHTEMOC,,FELIPE PESCADOR_CUAUHTEMOC,FELIPE PESCADOR,19.4537194254562,-99.125200960131,0165,
2605,489902,494400,8843659.0,2021,Enero,2021-01-27,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-27,19:30:00,20:02:09,IZTAPALAPA,,BANJIDAL_IZTAPALAPA,BANJIDAL,19.36305997972,-99.138430950272,0801,
2606,490021,494520,8844013.0,2021,Enero,2021-01-27,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-27,23:35:00,23:40:37,CUAUHTEMOC,,DOCTORES V_CUAUHTEMOC,DOCTORES,19.4098735511276,-99.1483899999409,1233,
2607,490083,494582,8843848.0,2021,Enero,2021-01-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-28,05:10:00,06:33:58,ALVARO OBREGON,,1RA VICTORIA_ALVARO OBREGON,CRISTO REY,19.3866571807877,-99.1998703000258,0243,
2608,490084,494583,8843848.0,2021,Enero,2021-01-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-28,05:10:00,06:33:58,ALVARO OBREGON,,1RA VICTORIA_ALVARO OBREGON,CRISTO REY,19.3866571807877,-99.1998703000258,0243,
2609,490089,494588,8843854.0,2021,Enero,2021-01-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,45.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-28,07:40:00,07:47:35,MIGUEL HIDALGO,,POPO_MIGUEL HIDALGO,POPO,19.4476160075333,-99.2014675598387,036A,
2610,490582,495085,8844387.0,2021,Enero,2021-01-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-28,20:30:00,21:29:06,IZTAPALAPA,,CULHUACAN (PBLO)_IZTAPALAPA,PUEBLO CULHUACÁN,19.3370017789679,-99.1077853702017,1778,
2611,491180,495685,8845062.0,2021,Enero,2021-01-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-29,20:20:00,21:18:24,GUSTAVO A. MADERO,,LA PRADERA_GUSTAVO A. MADERO,LA PRADERA,19.480487304134,-99.0660206995957,1716,
2612,492128,496638,8846032.0,2021,Febrero,2021-02-01,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2021.0,Enero,2021-01-31,21:00:00,03:30:00,IZTACALCO,,No especificado_IZTACALCO,,19.406059439589,-99.13734090518676,1498,
2614,493809,498330,8847819.0,2021,Febrero,2021-02-04,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-03,21:00:00,00:22:00,CUAUHTEMOC,,MORELOS II_CUAUHTEMOC,MORELOS,19.4451795598705,-99.1266251600181,0358,
2615,493810,498331,8847819.0,2021,Febrero,2021-02-04,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,41.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-03,21:00:00,00:22:00,CUAUHTEMOC,,MORELOS II_CUAUHTEMOC,MORELOS,19.4451795598705,-99.1266251600181,0358,
2616,494752,499280,8848807.0,2021,Febrero,2021-02-05,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-05,14:02:00,14:17:00,CUAUHTEMOC,,DOCTORES II_CUAUHTEMOC,DOCTORES,19.4208866840961,-99.1512143603388,1549,
2617,495074,499606,8849148.0,2021,Febrero,2021-02-05,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,23.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-05,21:00:00,22:27:00,CUAUHTEMOC,,SAN SIMON TOLNAHUAC_CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,19.4599906208721,-99.1401824399279,0080,
2618,495075,499607,8849148.0,2021,Febrero,2021-02-05,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,17.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-05,21:00:00,22:27:00,CUAUHTEMOC,,SAN SIMON TOLNAHUAC_CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,19.4599906208721,-99.1401824399279,0080,
2619,495076,499608,8849148.0,2021,Febrero,2021-02-05,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,22.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-05,21:00:00,22:27:00,CUAUHTEMOC,,SAN SIMON TOLNAHUAC_CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,19.4599906208721,-99.1401824399279,0080,
2620,495088,499620,8849170.0,2021,Febrero,2021-02-05,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-05,23:00:00,23:04:00,IZTAPALAPA,,SAN ANTONIO (BARR)_IZTAPALAPA,SAN ANTONIO,19.3045379669434,-99.0721696602234,2117,
2621,495089,499621,8849170.0,2021,Febrero,2021-02-05,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,24.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-05,23:00:00,23:04:00,IZTAPALAPA,,SAN ANTONIO (BARR)_IZTAPALAPA,SAN ANTONIO,19.3045379669434,-99.0721696602234,2117,
2622,495536,500070,8849637.0,2021,Febrero,2021-02-06,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-06,21:00:00,21:15:00,VENUSTIANO CARRANZA,,MORELOS I_VENUSTIANO CARRANZA,MORELOS,19.4435538998813,-99.1219380496452,0210,
2623,495624,500158,8849720.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,44.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-07,00:15:00,05:41:00,CUAUHTEMOC,,CENTRO II_CUAUHTEMOC,CENTRO,19.4416986906811,-99.1244812300995,0589,
2624,495625,500159,8849720.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-07,00:15:00,05:41:00,CUAUHTEMOC,,CENTRO II_CUAUHTEMOC,CENTRO,19.4416986906811,-99.1244812300995,0589,
2625,495626,500160,8849720.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-07,00:15:00,05:41:00,CUAUHTEMOC,,CENTRO II_CUAUHTEMOC,CENTRO,19.4416986906811,-99.1244812300995,0589,
2626,495640,500174,8849738.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-07,07:30:00,08:04:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.44921512176695,-99.07614962272058,2381,
2627,495641,500175,8849738.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-07,07:30:00,08:04:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.4294741903604,-99.06708211504343,0812,
2628,495642,500176,8849738.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-07,07:30:00,08:04:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.40973325895385,-99.05801460736632,0109,
2629,495644,500178,8849741.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,52.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-07,07:50:00,08:31:00,GUSTAVO A. MADERO,,NUEVA ATZACOALCO II_GUSTAVO A. MADERO,NUEVA ATZACOALCO,19.4960415977592,-99.0850603599206,1025,
2630,495709,500243,8849804.0,2021,Febrero,2021-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-07,05:18:00,12:50:00,MIGUEL HIDALGO,,No especificado_MIGUEL HIDALGO,,19.3359252830038,-99.07966754998844,2831,
2632,495979,500514,8850083.0,2021,Febrero,2021-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,19.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-07,23:29:00,00:32:00,GUSTAVO A. MADERO,,CAMINO A SAN JUAN DE ARAGON (PBLO)_GUSTAVO A. MADERO,SAN JUAN DE ARAGÓN,19.4696954813184,-99.0871301304039,3074,
2633,496213,500750,8850364.0,2021,Febrero,2021-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-08,13:20:00,13:42:00,IZTAPALAPA,,RENOVACION_IZTAPALAPA,RENOVACIÓN,19.3685546834208,-99.0499341496529,5198,
2634,496656,501195,8850838.0,2021,Febrero,2021-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,48.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-08,22:30:00,23:42:00,GUSTAVO A. MADERO,,PROVIDENCIA I_GUSTAVO A. MADERO,PROVIDENCIA,19.4807952500338,-99.0754553695321,1684,
2635,496657,501196,8850838.0,2021,Febrero,2021-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,47.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-08,22:30:00,23:42:00,GUSTAVO A. MADERO,,PROVIDENCIA I_GUSTAVO A. MADERO,PROVIDENCIA,19.4807952500338,-99.0754553695321,1684,
2636,497235,501775,8851444.0,2021,Febrero,2021-02-09,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,50.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-09,18:33:00,21:05:00,IZTAPALAPA,,LOMAS ESTRELLA 2A SECC II_IZTAPALAPA,LOMAS ESTRELLA 2A SECCION,19.3177932816739,-99.0935790504441,4433,
2637,497994,502537,8852232.0,2021,Febrero,2021-02-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-10,23:00:00,23:48:00,IZTAPALAPA,,SAN LORENZO TEZONCO (PBLO)_IZTAPALAPA,SAN LORENZO TEZONCO,19.3104074561536,-99.0690837804627,2102,
2638,498081,502625,8852339.0,2021,Febrero,2021-02-11,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,53.0,FISICA,CADAVER,FUERO COMUN,2020.0,Febrero,2020-02-11,07:28:00,07:46:00,TLALPAN,,SAN MIGUEL TOPILEJO (PBLO)_TLALPAN,SAN MIGUEL TOPILEJO,19.1992534703258,-99.1455996001581,2028,
2639,498713,503266,8852996.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-11,20:30:00,05:10:00,GUSTAVO A. MADERO,,CASAS ALEMAN (AMPL) II_GUSTAVO A. MADERO,AMPLIACIÓN CASAS ALEMÁN,19.4785907870924,-99.0893425002993,1909,
2640,498714,503267,8852996.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,43.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-11,20:30:00,05:10:00,GUSTAVO A. MADERO,,CASAS ALEMAN (AMPL) II_GUSTAVO A. MADERO,AMPLIACIÓN CASAS ALEMÁN,19.4785907870924,-99.0893425002993,1909,
2641,498735,503288,8853023.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-12,09:30:00,09:18:00,MIGUEL HIDALGO,,DANIEL GARZA (AMPL)_MIGUEL HIDALGO,AMPLIACIÓN DANIEL GARZA,19.4093061565829,-99.194694310376,1122,
2642,498736,503289,8853023.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-12,09:30:00,09:18:00,MIGUEL HIDALGO,,DANIEL GARZA (AMPL)_MIGUEL HIDALGO,AMPLIACIÓN DANIEL GARZA,19.4093061565829,-99.194694310376,1122,
2643,498737,503290,8853023.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-12,09:30:00,09:18:00,MIGUEL HIDALGO,,DANIEL GARZA (AMPL)_MIGUEL HIDALGO,AMPLIACIÓN DANIEL GARZA,19.4093061565829,-99.194694310376,1122,
2644,499080,503634,8853369.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2020.0,Febrero,2020-02-12,17:00:00,17:20:00,GUSTAVO A. MADERO,,LA CANDELARIA TICOMAN (BARR)_GUSTAVO A. MADERO,BARRIO CANDELARIA TICOMÁN,19.5232674037366,-99.1347916399996,2837,
2645,499195,503749,8853485.0,2021,Febrero,2021-02-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,24.0,FISICA,CADAVER,FUERO COMUN,2020.0,Febrero,2020-02-12,20:50:00,20:39:00,GUSTAVO A. MADERO,,EL OLIVO_GUSTAVO A. MADERO,EL OLIVO,19.4732672533473,-99.0858542903525,1951,
2646,499303,503857,8853590.0,2021,Febrero,2021-02-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-13,00:05:00,00:28:00,GUSTAVO A. MADERO,,SAN JUAN Y GUADALUPE TICOMAN (BARR)_GUSTAVO A. MADERO,SAN JUAN Y GUADALUPE TICOMÁN,19.5225148734908,-99.1285329297781,0351,
2647,499304,503858,8853590.0,2021,Febrero,2021-02-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,19.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-13,00:05:00,00:28:00,GUSTAVO A. MADERO,,SAN JUAN Y GUADALUPE TICOMAN (BARR)_GUSTAVO A. MADERO,SAN JUAN Y GUADALUPE TICOMÁN,19.5225148734908,-99.1285329297781,0351,
2648,499747,504303,8854048.0,2021,Febrero,2021-02-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-13,10:15:00,22:23:00,VENUSTIANO CARRANZA,,PENITENCIARIA (AMPL)_VENUSTIANO CARRANZA,AMPLIACIÓN PENITENCIARIA,19.4378889697002,-99.1143190403803,0371,
2649,499748,504304,8854048.0,2021,Febrero,2021-02-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,18.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Febrero,2021-02-13,10:15:00,22:23:00,VENUSTIANO CARRANZA,,PENITENCIARIA (AMPL)_VENUSTIANO CARRANZA,AMPLIACIÓN PENITENCIARIA,19.4378889697002,-99.1143190403803,0371,
2651,499945,504501,8854253.0,2021,Febrero,2021-02-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-14,13:40:00,13:57:00,GUSTAVO A. MADERO,,BENITO JUAREZ_GUSTAVO A. MADERO,AMPLIACIÓN BENITO JUÁREZ,19.5336253397912,-99.1362570201067,0258,
2652,499946,504502,8854253.0,2021,Febrero,2021-02-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,24.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-14,13:40:00,13:57:00,GUSTAVO A. MADERO,,BENITO JUAREZ_GUSTAVO A. MADERO,AMPLIACIÓN BENITO JUÁREZ,19.5336253397912,-99.1362570201067,0258,
2653,500086,504642,8854399.0,2021,Febrero,2021-02-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,43.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-14,19:50:00,19:50:00,IZTAPALAPA,,ESCUADRON 201_IZTAPALAPA,ESCUADRÓN 201,19.3631007234807,-99.1123211202942,5446,
2654,501580,506147,8855992.0,2021,Febrero,2021-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,43.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-17,01:30:00,02:54:00,ALVARO OBREGON,,LOMAS DE BECERRA_ALVARO OBREGON,LOMAS DE BECERRA,19.3855342984856,-99.2183165301948,0370,
2655,501581,506148,8855992.0,2021,Febrero,2021-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,61.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-17,01:30:00,02:54:00,ALVARO OBREGON,,LOMAS DE BECERRA_ALVARO OBREGON,LOMAS DE BECERRA,19.3855342984856,-99.2183165301948,0370,
2656,501582,506149,8855992.0,2021,Febrero,2021-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,30.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-17,01:30:00,02:54:00,ALVARO OBREGON,,LOMAS DE BECERRA_ALVARO OBREGON,LOMAS DE BECERRA,19.3855342984856,-99.2183165301948,0370,
2657,502148,506719,8856579.0,2021,Febrero,2021-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,34.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-17,19:00:00,20:08:00,CUAUHTEMOC,,TABACALERA_CUAUHTEMOC,TABACALERA,19.4333596393671,-99.1546681502057,0729,
2658,502287,506858,8856712.0,2021,Febrero,2021-02-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,34.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-17,22:00:00,00:39:00,AZCAPOTZALCO,,PRADOS DEL ROSARIO_AZCAPOTZALCO,PRADOS DEL ROSARIO,19.5054099014181,-99.2094719401577,0966,
2659,502317,506888,8856747.0,2021,Febrero,2021-02-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-18,01:15:00,02:59:00,IZTAPALAPA,,PURISIMA I_IZTAPALAPA,CHINAMPAC DE JUÁREZ,19.3644635072144,-99.0547084799897,5200,
2660,502829,507402,8857287.0,2021,Febrero,2021-02-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,55.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-18,19:00:00,20:11:00,IZTAPALAPA,,VICENTE GUERRERO SUPER MANZANA 4 (U HAB)_IZTAPALAPA,UNIDAD VICENTE GUERRERO,19.3609520826779,-99.0499884597827,472A,
2661,503139,507712,8857619.0,2021,Febrero,2021-02-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,54.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-19,09:46:00,12:17:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.3474611974926,-99.12963766508744,0198,
2662,503427,508003,8857913.0,2021,Febrero,2021-02-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,53.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-19,17:30:00,18:33:00,IZTAPALAPA,,LOS REYES (PBLO)_IZTAPALAPA,LOS REYES CULHUACÁN,19.3466362559902,-99.1076056697788,1369,
2663,503620,508197,8858126.0,2021,Febrero,2021-02-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,44.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-19,22:20:00,23:03:00,IZTAPALAPA,,MIRASOLES (U HAB)_IZTAPALAPA,LA ESPERANZA,19.3086756632378,-99.0760964200279,3914,
2664,503624,508201,8858125.0,2021,Febrero,2021-02-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,36.0,FISICA,CADAVER,FUERO COMUN,2021.0,Febrero,2021-02-19,23:00:00,23:12:00,GUSTAVO A. MADERO,,CUAUTEPEC DE MADERO_GUSTAVO A. MADERO,DEL BOSQUE,19.5418978278831,-99.1414618498233,3093,
